module,source_file,entry,function_line,branch_or_guard,source_line,outcome,player_reachable,catalog_id,test,evidence_report,evidence_strength,disposition,notes
run,Godot/three_d/rules/run.gd,enter_table,165,抵押物不被该桌允许,Godot/three_d/rules/run.gd:169-171,rejected,no,entry.collateral_disallowed,Godot/three_d/tests/entry_coverage_test.gd::entry.collateral_disallowed,output/3d/entry-coverage.json,strong,catalogued_strong,player_reachable=no：抵押下拉框仅在 allowCollateral 为真时可见（table_hud.gd:145），selected_collateral 在不可见时返回空串（table_hud.gd:227）
run,Godot/three_d/rules/run.gd,enter_table,165,抵押物不在背包,Godot/three_d/rules/run.gd:169-171,rejected,no,entry.collateral_unowned,Godot/three_d/tests/entry_coverage_test.gd::entry.collateral_unowned,output/3d/entry-coverage.json,strong,catalogued_strong,player_reachable=no：下拉框只枚举 run.inventory 中 kind==valuable 的项（table_hud.gd:146-150），four_tables_test.gd:62 亦断言“只有已拥有的贵重物可选”
run,Godot/three_d/rules/run.gd,enter_table,165,抵押物不是贵重物,Godot/three_d/rules/run.gd:169-171,rejected,no,entry.collateral_not_valuable,Godot/three_d/tests/entry_coverage_test.gd::entry.collateral_not_valuable,output/3d/entry-coverage.json,strong,catalogued_strong,player_reachable=no：同 collateral_unowned，UI 只列出贵重物
run,Godot/three_d/rules/run.gd,enter_table,165,接受成立且带走抵押物（inventory.erase + collateral 赋值）,Godot/three_d/rules/run.gd:172-173,accepted,yes,entry.collateral,Godot/three_d/tests/entry_coverage_test.gd::entry.collateral,output/3d/entry-coverage.json,strong,catalogued_strong,断言 collateral==pledge 且 inventory 为空；four_tables_test.gd:73-75 另在真实 UI 路径上断言 Escrow 与不可变卖。合并理由：与 entry.success 共享同一段接受体，仅多一次 inventory.erase 与 collateral 记录
run,Godot/three_d/rules/run.gd,enter_table,165,"风声钳位 mini(6, heat+heatGain+entryHeatBonus)",Godot/three_d/rules/run.gd:175,phase_condition,yes,entry.heat_cap,Godot/three_d/tests/entry_coverage_test.gd::entry.heat_cap,output/3d/entry-coverage.json;output/3d/regression/20260925-120721/report.json,strong,catalogued_strong,rooftop-club 入场加成为 1；从风声 5 通过公开 enter_table 成功入座后验证风声封顶 6、现金支付、vault 不变、revision 前进且实际桌型正确。
run,Godot/three_d/rules/run.gd,settle_table,183,旧 revision 拒绝,Godot/three_d/rules/run.gd:184,rejected,no,settlement.stale_revision,Godot/three_d/tests/settlement_coverage_test.gd::settlement.stale_revision,output/3d/settlement-coverage.json,strong,catalogued_strong,world.gd:568 传即时 run_game.revision，结构上不可能陈旧
run,Godot/three_d/rules/run.gd,settle_table,183,未出发,Godot/three_d/rules/run.gd:184,rejected,no,settlement.inactive,Godot/three_d/tests/settlement_coverage_test.gd::settlement.inactive,output/3d/settlement-coverage.json,strong,catalogued_strong,不可达：需要 active=false 且 table!=null，而两条出局路径（extract:238 / abandon:490）都要求 table==null，且 world.gd:1009 的落座不变式禁止该组合
run,Godot/three_d/rules/run.gd,settle_table,183,无进行中的牌桌,Godot/three_d/rules/run.gd:184,rejected,no,settlement.no_table,Godot/three_d/tests/settlement_coverage_test.gd::settlement.no_table,output/3d/settlement-coverage.json,strong,catalogued_strong,world.gd:568 只在 table_game!=null 时调用，而 table_game 与 run_game.table 同源赋值（world.gd:639/1025）→ table 必非空
run,Godot/three_d/rules/run.gd,settle_table,183,牌桌未结束,Godot/three_d/rules/run.gd:184,rejected,no,settlement.unfinished,Godot/three_d/tests/settlement_coverage_test.gd::settlement.unfinished,output/3d/settlement-coverage.json,strong,catalogued_strong,不可达：world.gd:565 leave_seat 已要求 status==finished 才继续，settle_table 只会看到 finished
run,Godot/three_d/rules/run.gd,settle_table,183,主池平局 → 视同获胜归还抵押物,Godot/three_d/rules/run.gd:191-194,accepted,yes,settlement.collateral_tie,Godot/three_d/tests/settlement_coverage_test.gd::settlement.collateral_tie,output/3d/settlement-coverage.json,strong,catalogued_strong,"winnerIds=[player,opponent] 且 stack 120==buyIn；four_tables_test.gd:118-128 在 fixture 双赢家上断言 returned==(“player” in winners)"
run,Godot/three_d/rules/run.gd,settle_table,183,summary.pots 非空 → 以 pots[0].winnerIds 判胜负（side pot 场景）,Godot/three_d/rules/run.gd:191,accepted,yes,settlement.side_pot_only,Godot/three_d/tests/settlement_coverage_test.gd::settlement.side_pot_only,output/3d/settlement-coverage.json,strong,catalogued_strong,pots[0] 归对手、pots[1] 归玩家 → won_final=false、不归还抵押物；four_tables_test.gd:126-129 复验“边池不能解锁抵押奖励”。可达性依赖 poker.gd 产出多池（非本审计范围），见 undetermined
run,Godot/three_d/rules/run.gd,settle_table,183,summary.pots 为空 → 回退 awards.player（弃牌结束路径）,Godot/three_d/rules/run.gd:191,accepted,yes,settlement.legacy_award,Godot/three_d/tests/settlement_coverage_test.gd::settlement.legacy_award,output/3d/settlement-coverage.json,strong,catalogued_strong,ID 名字带 legacy 但实为现役弃牌结局：table.gd:128 在全员弃牌时写 awards 且 pots=[]，故这是真实玩家路径。four_tables_test.gd:126 用同时含 awards 与 pots 的摘要构造
run,Godot/three_d/rules/run.gd,settle_table,183,抵押物最终未获胜 → 失去（last_reward 追加“已失去”）,Godot/three_d/rules/run.gd:192-194,rejected,yes,settlement.collateral_lost,Godot/three_d/tests/settlement_coverage_test.gd::settlement.collateral_lost,output/3d/settlement-coverage.json,strong,catalogued_strong,outcome=rejected 依目录口径（该 ID 记为 rejected）；实际是“最终手未获胜”的接受结算（returned=false、inventory 不加回抵押物）。four_tables_test.gd:113-114 在真实对局路径复验
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：stack > buyIn 且背包有位 → 发放奖励,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.ivory,Godot/three_d/tests/settlement_coverage_test.gd::settlement.ivory,output/3d/settlement-coverage.json,strong,catalogued_strong,content.json cargo-table 第一条规则 inventoryMissing ivory-chip；测试用 stack 61 且背包无象牙筹码命中。断言 last_table_result 全字段 == 期望字典（settlement_coverage_test.gd:41）
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 old-silver-lighter,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.lighter,Godot/three_d/tests/settlement_coverage_test.gd::settlement.lighter,output/3d/settlement-coverage.json,strong,catalogued_strong,cargo-table 第三条规则 inventoryHas ivory-chip（stack 89 使 minStack 90 的 ruby 规则不命中）
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 ruby-cufflink,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.ruby,Godot/three_d/tests/settlement_coverage_test.gd::settlement.ruby,output/3d/settlement-coverage.json,strong,catalogued_strong,cargo-table 第二条规则 inventoryHas ivory-chip 且 minStack 90
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 emerald-brooch,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.emerald,Godot/three_d/tests/settlement_coverage_test.gd::settlement.emerald,output/3d/settlement-coverage.json,strong,catalogued_strong,ledger-cellar 兜底规则（无门槛）
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 pearl-necklace,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.pearl,Godot/three_d/tests/settlement_coverage_test.gd::settlement.pearl,output/3d/settlement-coverage.json,strong,catalogued_strong,ledger-cellar minStack 130；[汇总订正] evidence_report output/3d/settlement_coverage.json → output/3d/settlement-coverage.json（报告名用连字符而非下划线）
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 gold-cased-watch,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.watch,Godot/three_d/tests/settlement_coverage_test.gd::settlement.watch,output/3d/settlement-coverage.json,strong,catalogued_strong,mirror-hall 兜底规则（stack 169 未达 sealed-bond 的 170）
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 sealed-bond,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.bond,Godot/three_d/tests/settlement_coverage_test.gd::settlement.bond,output/3d/settlement-coverage.json,strong,catalogued_strong,mirror-hall minStack 170
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 antique-coin（collateralReturned 规则）,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.antique,Godot/three_d/tests/settlement_coverage_test.gd::settlement.antique,output/3d/settlement-coverage.json,strong,catalogued_strong,mirror-hall 首条规则 collateralReturned=true；需先抵押并赢下最后一手（four_tables_test.gd:91 在真实路径上复验）
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 obsidian-idol,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.idol,Godot/three_d/tests/settlement_coverage_test.gd::settlement.idol,output/3d/settlement-coverage.json,strong,catalogued_strong,embers-table 兜底规则
run,Godot/three_d/rules/run.gd,settle_table,183,赢利行：发放 vault-promissory,Godot/three_d/rules/run.gd:197-202,accepted,yes,settlement.promissory,Godot/three_d/tests/settlement_coverage_test.gd::settlement.promissory,output/3d/settlement-coverage.json,strong,catalogued_strong,embers-table minStack 220
run,Godot/three_d/rules/run.gd,settle_table,183,不亏不赚 stack == buyIn（无奖励行）,Godot/three_d/rules/run.gd:197,accepted,yes,settlement.break_even,Godot/three_d/tests/settlement_coverage_test.gd::settlement.break_even,output/3d/settlement-coverage.json,strong,catalogued_strong,与 settlement.loss 共享源码行（同一条 else 分支），仅由输入 stack 值区分（60 vs 0）而源码无对应分支 → 目录把它拆成两个 ID 属输入级细分，合并理由记录于此
run,Godot/three_d/rules/run.gd,settle_table,183,亏损 stack < buyIn（无奖励行）,Godot/three_d/rules/run.gd:197,accepted,yes,settlement.loss,Godot/three_d/tests/settlement_coverage_test.gd::settlement.loss,output/3d/settlement-coverage.json,strong,catalogued_strong,同上（与 break_even 同行同后继，仅 stack 值不同）
run,Godot/three_d/rules/run.gd,settle_table,183,背包满 → 奖励作废但保留奖励名,Godot/three_d/rules/run.gd:203-204,accepted,yes,settlement.full_bag,Godot/three_d/tests/settlement_coverage_test.gd::settlement.full_bag,output/3d/settlement-coverage.json,strong,catalogued_strong,测试断言 reward_added==false 且 last_reward 含“背包已满”，并断言 inventory 未加物品
run,Godot/three_d/rules/run.gd,settle_table,183,"胜利热缓释 heat = max(0, heat - winHeatRelief)",Godot/three_d/rules/run.gd:205,phase_condition,yes,settlement.heat_relief,Godot/three_d/tests/settlement_coverage_test.gd::settlement.heat_relief,output/3d/settlement-coverage.json;output/3d/regression/20260925-120721/report.json,strong,catalogued_strong,盈利结算余烬桌时，测试验证 cash 回收、桌面清理、完成标记与 revision 前进，并精确断言 heat 按 winHeatRelief 从 2 降至 1。
run,Godot/three_d/rules/run.gd,settle_table,183,接受体：离座公共状态（completed/search_index/行动力/heat_reduced/public_exit/revision）,Godot/three_d/rules/run.gd:206-216,phase_condition,yes,-,Godot/three_d/tests/settlement_coverage_test.gd::settlement.ivory,output/3d/settlement-coverage.json,strong,unreachable_or_not_transition,该段对 17 条 settlement 接受 ID 共用，故不另立 ID（此行只为记录被共用的权威写入，代表断言取自 settlement.ivory 那条）。断言含 action_points==content.searchActions、heat_reduced==false、public_exit==true、search_index+1、revision+1、completed 追加一桌
run,Godot/three_d/rules/run.gd,discover_exit,219,未出发,Godot/three_d/rules/run.gd:220-221,rejected,no,discover.inactive,Godot/three_d/tests/lifecycle_coverage_test.gd::discover.inactive,output/3d/lifecycle-coverage.json,strong,catalogued_strong,player_reachable=no：出口告示锚点在 Tavern（world.gd:281），active=false 时玩家只在藏匿点
run,Godot/three_d/rules/run.gd,discover_exit,219,牌桌进行中,Godot/three_d/rules/run.gd:220-221,rejected,no,discover.table_active,Godot/three_d/tests/lifecycle_coverage_test.gd::discover.table_active,output/3d/lifecycle-coverage.json,strong,catalogued_strong,player_reachable=no：落座时 request_action 直接拒绝（world.gd:477）
run,Godot/three_d/rules/run.gd,discover_exit,219,出口已知（重复交互）,Godot/three_d/rules/run.gd:220-221,rejected,yes,discover.already_known,Godot/three_d/tests/lifecycle_coverage_test.gd::discover.already_known,output/3d/lifecycle-coverage.json,strong,catalogued_strong,唯一在正式 UI 下会真正触发的拒绝分支：world.gd:525 不检查返回值、也不做任何前置禁用，玩家可反复按 E → public_exit 已真时本守卫成立
run,Godot/three_d/rules/run.gd,discover_exit,219,接受成立（public_exit=true + revision+1）,Godot/three_d/rules/run.gd:222-224,accepted,yes,discover.success,Godot/three_d/tests/lifecycle_coverage_test.gd::discover.success,output/3d/lifecycle-coverage.json,strong,catalogued_strong,断言完整 checkpoint 仅 public_exit 与 revision 两处改变
run,Godot/three_d/rules/run.gd,extract,229,旧 revision 拒绝,Godot/three_d/rules/run.gd:231-232,rejected,no,extract.stale,Godot/three_d/tests/lifecycle_coverage_test.gd::extract.stale,output/3d/lifecycle-coverage.json,strong,catalogued_strong,同面板模态论证
run,Godot/three_d/rules/run.gd,extract,229,quote 拒绝（聚合守卫，具体理由归 routes.gd 的 24 条 route_guard.*）,Godot/three_d/rules/run.gd:231-232,rejected,no,extract.rejected_quote,Godot/three_d/tests/lifecycle_coverage_test.gd::extract.rejected_quote,output/3d/lifecycle-coverage.json,strong,catalogued_strong,player_reachable=no：world.gd:807-815 在 reason 非空时把确认按钮禁用并把理由显示给玩家 → extract 不会被调用。合并理由：本行是 reason 空间的聚合出口，24 条 route_guard.* 已逐条映射其理由（routes.gd 审计员负责）
run,Godot/three_d/rules/run.gd,extract,229,general 出口接受,Godot/three_d/rules/run.gd:233-239,accepted,yes,extract.general,Godot/three_d/tests/lifecycle_coverage_test.gd::extract.general,output/3d/lifecycle-coverage.json,strong,catalogued_strong,费用/弃物公式在 routes.gd:10-15；extraction_conservation_test.gd 在 4 店 × 6 路线 × cash 0..200 × heat 0..6 网格上断言 vault==before+net、cash==0、inventory 清空、not active、profit
run,Godot/three_d/rules/run.gd,extract,229,fixed 预约出口接受,Godot/three_d/rules/run.gd:233-239,accepted,yes,extract.fixed,Godot/three_d/tests/lifecycle_coverage_test.gd::extract.fixed,output/3d/lifecycle-coverage.json,strong,catalogued_strong,公式在 routes.gd:16-24；lifecycle 用 route_offer 复制出预约并在 4 条路线循环里断言 net 守恒
run,Godot/three_d/rules/run.gd,extract,229,service-stairs 接受,Godot/three_d/rules/run.gd:233-239,accepted,yes,extract.service-stairs,Godot/three_d/tests/lifecycle_coverage_test.gd::extract.service-stairs,output/3d/lifecycle-coverage.json,strong,catalogued_strong,公式在 routes.gd:25-31；需 route_flags 或后厨通行证（玩家可达）
run,Godot/three_d/rules/run.gd,extract,229,river-launch 接受,Godot/three_d/rules/run.gd:233-239,accepted,yes,extract.river-launch,Godot/three_d/tests/lifecycle_coverage_test.gd::extract.river-launch,output/3d/lifecycle-coverage.json,strong,catalogued_strong,公式在 routes.gd:25-31
run,Godot/three_d/rules/run.gd,extract,229,dropbag-cash 接受（弃 40% 现金）,Godot/three_d/rules/run.gd:233-239,accepted,yes,extract.dropbag-cash,Godot/three_d/tests/lifecycle_coverage_test.gd::extract.dropbag-cash,output/3d/lifecycle-coverage.json,strong,catalogued_strong,公式在 routes.gd:32-38；也是 enforce_pressure 在 heat 6 时唯一可用的常规路线
run,Godot/three_d/rules/run.gd,extract,229,dropbag-valuables 接受（弃全部贵重物）,Godot/three_d/rules/run.gd:233-239,accepted,yes,extract.dropbag-valuables,Godot/three_d/tests/lifecycle_coverage_test.gd::extract.dropbag-valuables,output/3d/lifecycle-coverage.json,strong,catalogued_strong,公式在 routes.gd:39-42（无贵重物则拒绝）
run,Godot/three_d/rules/run.gd,reset_demo,242,旧 revision 拒绝,Godot/three_d/rules/run.gd:243-244,rejected,no,reset.stale,Godot/three_d/tests/lifecycle_coverage_test.gd::reset.stale,output/3d/lifecycle-coverage.json,strong,catalogued_strong,同面板模态论证
run,Godot/three_d/rules/run.gd,reset_demo,242,进行中不可重置,Godot/three_d/rules/run.gd:243-244,rejected,no,reset.active,Godot/three_d/tests/lifecycle_coverage_test.gd::reset.active,output/3d/lifecycle-coverage.json,strong,catalogued_strong,player_reachable=no：重置按钮只在 vault<120 且从藏匿点的“带钱出发”面板出现（world.gd:777-780），而 active 时玩家不可能在藏匿点（world.gd:1009）
run,Godot/three_d/rules/run.gd,reset_demo,242,资金充足无需重置,Godot/three_d/rules/run.gd:243-244,rejected,no,reset.sufficient_funds,Godot/three_d/tests/lifecycle_coverage_test.gd::reset.sufficient_funds,output/3d/lifecycle-coverage.json,strong,catalogued_strong,player_reachable=no：vault>=120 时 world.gd:777 保持 run_action=enter，重置按钮不会触发
run,Godot/three_d/rules/run.gd,reset_demo,242,接受成立（vault=startingVault + revision+1）,Godot/three_d/rules/run.gd:245-248,accepted,yes,reset.success,Godot/three_d/tests/lifecycle_coverage_test.gd::reset.success,output/3d/lifecycle-coverage.json,strong,catalogued_strong,断言 vault==int(content.startingVault)==1200 且 revision+1。观察（非转移）：本函数不清 inventory/completed/bankroll/collateral，只清 last_result；因前置 active==false 而两条出局路径已清空背包，正常会话下无副作用，但契约上比 start 窄
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：未知选择（search_events.gd:25）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.unknown_choice,Godot/three_d/tests/search_coverage_test.gd::search.unknown_choice,output/3d/search-coverage.json,strong,catalogued_strong,理由生产地在 search_events.gd:25（归 search_events 审计员）；run.gd 侧只负责 dispatch 与 revision 守卫，故 source_line 落在 run.gd。player_reachable=no：UI 只列 authored choice id
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：未出发或牌桌进行中（search_events.gd:26）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.inactive,Godot/three_d/tests/search_coverage_test.gd::search.inactive,output/3d/search-coverage.json,strong,catalogued_strong,同上一行的归属说明。player_reachable=no：搜索站点在房间内，需行走才能触发，而 active=false 时玩家在藏匿点
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：同一句无法区分牌桌进行中（search_events.gd:26）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.table_active,Godot/three_d/tests/search_coverage_test.gd::search.table_active,output/3d/search-coverage.json,strong,catalogued_strong,与 search.inactive 同源同行同文案（not active or table != null 由 or 合并）。player_reachable=no：落座时无法行走
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：房间未解锁（search_events.gd:27）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.locked,Godot/three_d/tests/search_coverage_test.gd::search.locked,output/3d/search-coverage.json,strong,catalogued_strong,冗余防御：房间锁在门处已被 world.gd:493 与 world.gd:518 先行阻断，玩家不可能站在未解锁房间里点站点（room_pool_test.gd:27 专门断言该守卫与房间图一致）
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：本局已处理此处（search_events.gd:28）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.repeat,Godot/three_d/tests/search_coverage_test.gd::search.repeat,output/3d/search-coverage.json,strong,catalogued_strong,状态可达（测试先真实执行一次搜索），但重开面板时该动作 reason 非空 → 按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：行动力不足（search_events.gd:29）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.no_action_points,Godot/three_d/tests/search_coverage_test.gd::search.no_action_points,output/3d/search-coverage.json,strong,catalogued_strong,按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：现金不足（search_events.gd:30）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.insufficient_cash,Godot/three_d/tests/search_coverage_test.gd::search.insufficient_cash,output/3d/search-coverage.json,strong,catalogued_strong,按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：背包已满（search_events.gd:31）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.full_bag,Godot/three_d/tests/search_coverage_test.gd::search.full_bag,output/3d/search-coverage.json,strong,catalogued_strong,按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：路线已知（search_events.gd:32）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.known_route,Godot/three_d/tests/search_coverage_test.gd::search.known_route,output/3d/search-coverage.json,strong,catalogued_strong,按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：牌桌已完成无需情报（search_events.gd:33）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.completed_intel,Godot/three_d/tests/search_coverage_test.gd::search.completed_intel,output/3d/search-coverage.json,strong,catalogued_strong,按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：已知全部情报（search_events.gd:34）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.known_intel,Godot/three_d/tests/search_coverage_test.gd::search.known_intel,output/3d/search-coverage.json,strong,catalogued_strong,按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：本轮已降风声（search_events.gd:35 前半）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.cool_used,Godot/three_d/tests/search_coverage_test.gd::search.cool_used,output/3d/search-coverage.json,strong,catalogued_strong,与 search.cool_unneeded 同源同行同文案，源码不可区分（heat_reduced or heat<=0）。按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（search）：无需降风声（search_events.gd:35 后半）,Godot/three_d/rules/run.gd:257-258,rejected,no,search.cool_unneeded,Godot/three_d/tests/search_coverage_test.gd::search.cool_unneeded,output/3d/search-coverage.json,strong,catalogued_strong,同上；差异仅来自夹具输入
run,Godot/three_d/rules/run.gd,service_action,315,未出发（service_reason:261-262）,Godot/three_d/rules/run.gd:261-262,rejected,no,service.inactive,Godot/three_d/tests/service_coverage_test.gd::service.inactive,output/3d/service-coverage.json,strong,catalogued_strong,player_reachable=no：active=false 时背包必空（extract:237 / abandon:489 清空），且 UI 对 reason 非空的动作禁用按钮（services_hud.gd:52）
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：未出发,Godot/three_d/rules/run.gd:261-262,rejected,no,tool.inactive,Godot/three_d/tests/tool_coverage_test.gd::tool.inactive,output/3d/tool-coverage.json,strong,catalogued_strong,player_reachable=no：复核过一条候选路径（出局后背包残留镜片）——extract:237 与 abandon:489 都清空背包，故 active=false 时 UI 不会列出工具动作；[汇总订正] evidence_report output/3d/tool_coverage.json → output/3d/tool-coverage.json（报告名用连字符而非下划线）
run,Godot/three_d/rules/run.gd,service_action,315,道具与动作不匹配（service_reason:263-264）,Godot/three_d/rules/run.gd:263-264,rejected,no,service.mismatch,Godot/three_d/tests/service_coverage_test.gd::service.mismatch,output/3d/service-coverage.json,strong,catalogued_strong,player_reachable=no：world.gd:382 用固定映射生成 kind/id 对，UI 不可能送出不匹配组合
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：道具与动作不匹配,Godot/three_d/rules/run.gd:263-264,rejected,no,tool.mismatch,Godot/three_d/tests/tool_coverage_test.gd::tool.mismatch,output/3d/tool-coverage.json,strong,catalogued_strong,UI 用固定映射（world.gd:382）
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：没有进行中的牌桌,Godot/three_d/rules/run.gd:266-267,rejected,no,tool.no_table,Godot/three_d/tests/tool_coverage_test.gd::tool.no_table,output/3d/tool-coverage.json,strong,catalogued_strong,状态高度可达（在酒馆行走时按 B 打开背包，镜片动作带 reason）→ 守卫被求值；但 services_hud.gd:52 禁用按钮，故 service_action 不被调用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：牌桌已结束或处于手牌间歇（status!=playing）,Godot/three_d/rules/run.gd:266-267,rejected,no,tool.finished,Godot/three_d/tests/tool_coverage_test.gd::tool.finished,output/3d/tool-coverage.json,strong,catalogued_strong,与 tool.no_table 同源同行同文案（table==null or status!=playing 由 or 合并）→ 合并理由记录于此。状态可达（手牌间歇 status==hand_over 时可开背包），按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：背包中没有此道具,Godot/three_d/rules/run.gd:268-269,rejected,no,tool.unowned,Godot/three_d/tests/tool_coverage_test.gd::tool.unowned,output/3d/tool-coverage.json,strong,catalogued_strong,player_reachable=no：动作只对持有的道具生成；且 world.service_action:913-919 二次校验 offered，陈旧按钮也会被 world 先拒（world.services_action_unoffered）
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：本桌已用过,Godot/three_d/rules/run.gd:270-271,rejected,no,tool.used,Godot/three_d/tests/tool_coverage_test.gd::tool.used,output/3d/tool-coverage.json,strong,catalogued_strong,player_reachable=no：成功使用后 inventory.erase（356-357），道具从列表消失，无法再点
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：公共牌已全揭晓（street==river）,Godot/three_d/rules/run.gd:272-273,rejected,no,tool.river,Godot/three_d/tests/tool_coverage_test.gd::tool.river,output/3d/tool-coverage.json,strong,catalogued_strong,状态可达（河牌圈按 B 开背包），按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：不在翻牌前,Godot/three_d/rules/run.gd:274-275,rejected,no,tool.after_preflop,Godot/three_d/tests/tool_coverage_test.gd::tool.after_preflop,output/3d/tool-coverage.json,strong,catalogued_strong,与 after_action / other_actor 共享同一行（street!=preflop or turnCounter>0 or currentActorId!=player 三合一的 or 守卫），源码层面三者不可区分 → 合并理由记录于此
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：本手已有行动（turnCounter>0）,Godot/three_d/rules/run.gd:274-275,rejected,no,tool.after_action,Godot/three_d/tests/tool_coverage_test.gd::tool.after_action,output/3d/tool-coverage.json,strong,catalogued_strong,同上（同源同行同文案）
run,Godot/three_d/rules/run.gd,service_action,315,拒绝（tool）：当前行动者不是玩家,Godot/three_d/rules/run.gd:274-275,rejected,no,tool.other_actor,Godot/three_d/tests/tool_coverage_test.gd::tool.other_actor,output/3d/tool-coverage.json,strong,catalogued_strong,同上（同源同行同文案）
run,Godot/three_d/rules/run.gd,service_action,315,牌桌进行中不能做离桌服务（service_reason:277-278）,Godot/three_d/rules/run.gd:277-278,rejected,no,service.table_active,Godot/three_d/tests/service_coverage_test.gd::service.table_active,output/3d/service-coverage.json,strong,catalogued_strong,状态确实可达（落座时按 B 打开背包、其中的“使用镇定酒”属于本分支），但 services_hud.gd:52 会禁用该按钮 → 守卫被求值、service_action 不被调用。buy/sell/cool/intel 在 table!=null 时根本不上架（world.gd:373-379）
run,Godot/three_d/rules/run.gd,service_action,315,行动力已用完（service_reason:279-280）,Godot/three_d/rules/run.gd:279-280,rejected,no,service.no_actions,Godot/three_d/tests/service_coverage_test.gd::service.no_actions,output/3d/service-coverage.json,strong,catalogued_strong,同 table_active：状态可达、按钮被禁用
run,Godot/three_d/rules/run.gd,service_action,315,本轮未上架（service_reason:282-283）,Godot/three_d/rules/run.gd:282-283,rejected,no,service.not_stocked,Godot/three_d/tests/service_coverage_test.gd::service.not_stocked,output/3d/service-coverage.json,strong,catalogued_strong,player_reachable=no：货架实体每次 travel 都按 shop_stock() 重建（bar_display.gd:18-37 + world.gd:552），且 world.service_action:918-919 还要求动作仍在 offered 列表中
run,Godot/three_d/rules/run.gd,service_action,315,现金不足买入（service_reason:284-285）,Godot/three_d/rules/run.gd:284-285,rejected,no,service.buy_cash,Godot/three_d/tests/service_coverage_test.gd::service.buy_cash,output/3d/service-coverage.json,strong,catalogued_strong,同 not_stocked：按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,背包已满（service_reason:286-287）,Godot/three_d/rules/run.gd:286-287,rejected,no,service.full_bag,Godot/three_d/tests/service_coverage_test.gd::service.full_bag,output/3d/service-coverage.json,strong,catalogued_strong,同 not_stocked：按钮禁用
run,Godot/three_d/rules/run.gd,service_action,315,卖出未持有物（service_reason:288-290）,Godot/three_d/rules/run.gd:288-290,rejected,no,service.sell_unowned,Godot/three_d/tests/service_coverage_test.gd::service.sell_unowned,output/3d/service-coverage.json,strong,catalogued_strong,player_reachable=no：sell 动作只对 inventory 中物品生成（world.gd:380-385）
