module,source_file,entry,function_line,branch_or_guard,source_line,outcome,player_reachable,catalog_id,test,evidence_report,evidence_strength,disposition,notes
run_checkpoint,Godot/three_d/rules/run_checkpoint.gd,restore（世界启动/加载时由 world.gd:1006 调用）,22,拒绝：venue_history 含非法场景 / 重复 id / back()!=scene_id,Godot/three_d/rules/run_checkpoint.gd:97-101,rejected,no,persistence_run.invalid_fields_rejected,Godot/three_d/tests/venue_transfer_test.gd::Malformed history type rejected safely,-,weak,catalogued_weak,venue_transfer_test.gd:97-99 的 venue_history=12 实际命中的是 28-30 的类型守卫，未直接覆盖本行；back()!=scene_id 与重复 id 无用例
run_checkpoint,Godot/three_d/rules/run_checkpoint.gd,restore（世界启动/加载时由 world.gd:1006 调用）,22,"拒绝：transfer_log.size() != max(0, venue_history.size()-1)",Godot/three_d/rules/run_checkpoint.gd:102,rejected,no,persistence_run.invalid_fields_rejected,-,-,weak,catalogued_weak,无专门用例命中本行
run_checkpoint,Godot/three_d/rules/run_checkpoint.gd,restore（世界启动/加载时由 world.gd:1006 调用）,22,拒绝：transfer_log 跳点非法（from/to 不接续 / fee<15 / after_tables 非严格递增或越界）,Godot/three_d/rules/run_checkpoint.gd:103-109,rejected,no,persistence_run.invalid_fields_rejected,Godot/three_d/tests/venue_transfer_test.gd::Whole journey restores,-,weak,catalogued_weak,仅接受侧被 venue_order_test.gd:101、venue_transfer_test.gd:46-51 覆盖；拒绝侧无专门用例
run_checkpoint,Godot/three_d/rules/run_checkpoint.gd,restore（世界启动/加载时由 world.gd:1006 调用）,22,拒绝：arrival_completed != 末跳 after_tables,Godot/three_d/rules/run_checkpoint.gd:109,rejected,no,persistence_run.invalid_fields_rejected,-,-,weak,catalogued_weak,无专门用例命中本行
run_checkpoint,Godot/three_d/rules/run_checkpoint.gd,restore（世界启动/加载时由 world.gd:1006 调用）,22,拒绝：collateral 非合法贵重物 或 table 为空,Godot/three_d/rules/run_checkpoint.gd:116-117,rejected,no,persistence_run.invalid_fields_rejected,-,-,weak,catalogued_weak,无专门用例命中本行；four_tables_test.gd:131 仅覆盖 erase 后的默认化
save_store,Godot/three_d/rules/save_store.gd,write_checkpoint,5,"包装：write_checkpoint → _write_checkpoint(..., read_checkpoint 作回读回调)",Godot/three_d/rules/save_store.gd:5-6,accepted,yes,-,-,-,none,unreachable_or_not_transition,薄包装，无自有分支
save_store,Godot/three_d/rules/save_store.gd,read_checkpoint,30,"包装：read_checkpoint → _read_checkpoint(FileAccess.open(..., READ))",Godot/three_d/rules/save_store.gd:30-31,accepted,yes,-,-,-,none,unreachable_or_not_transition,薄包装，无自有分支
interactable,Godot/three_d/scripts/interactable.gd,prompt,8,enabled==true → 返回 'E  ·  '+title,Godot/three_d/scripts/interactable.gd:8-9,phase_condition,yes,-,Godot/three_d/tests/world_coverage_test.gd::focus_acquired,output/3d/world-coverage.json,strong,unreachable_or_not_transition,纯文本格式化（展示），非状态转移。其输出由 world.gd:472-474 show_focus（focus_changed 信号回调）写入 hint_label，world_coverage_test.gd:30 以 hint_label.text.contains(anchor.title) 间接覆盖本分支。
player,Godot/three_d/scripts/player.gd,_ready,15,"构建碰撞层(4/1)、相机(y=1.6,fov=75)、射线(target_position=-REACH,mask=3,collide_with_areas+bodies)",Godot/three_d/scripts/player.gd:15-36,accepted,yes,-,-,-,none,unreachable_or_not_transition,生命周期/构造。不构成离散转移；但射线参数（REACH=2.0、collision_mask=3）是 world.raycast_out_of_reach / raycast_occluded 的物理前提。
player,Godot/three_d/scripts/player.gd,_unhandled_input,38,not controls_enabled → 忽略移动/视角/交互全部输入,Godot/three_d/scripts/player.gd:43-44,rejected,yes,world.focus_controls_disabled,Godot/three_d/tests/world_coverage_test.gd::focus_controls_disabled,output/3d/world-coverage.json,weak,catalogued_weak,与 update_focus 的 controls_enabled 分支同语义家族，合并到 world.focus_controls_disabled。既有测试只断言 focused==null 与 controls_enabled==false，未直接断言『按键被忽略』（无按键注入用例）。
player,Godot/three_d/scripts/player.gd,_physics_process,53,not is_on_floor() → velocity.y -= 9.8·delta,Godot/three_d/scripts/player.gd:54-55,accepted,yes,-,-,-,none,unreachable_or_not_transition,连续物理；非离散接受/拒绝语义。
player,Godot/three_d/scripts/player.gd,can_interact,71,not is_instance_valid(target) → false,Godot/three_d/scripts/player.gd:73-73,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支：调用方 world.gd:477 传入的是射线命中的 anchor；所有公开入口的锚点均由 world.gd:312-326 target() 与锚点成对创建，公开路径无法传无效对象。
scene_props,Godot/three_d/scripts/scene_props.gd,_init,6,构造：绑定 world 引用,Godot/three_d/scripts/scene_props.gd:6-7,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造，非转移。
scene_props,Godot/three_d/scripts/scene_props.gd,register,8,注册 entries[id] 且 states[id]=false,Godot/three_d/scripts/scene_props.gd:8-10,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造期辅助，仅被 build_stash / build_tavern 调用。states 初值 false 决定 interact 的 toggle 方向（正向=opened）。
scene_props,Godot/three_d/scripts/scene_props.gd,interact,11,entries[id] 缺键（未注册 id）,Godot/three_d/scripts/scene_props.gd:12-12,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支：全部 prop:* / search:* / route:* 锚点均由 world.gd target()(:312-326) 与 register()(scene_props.gd:24-117) 成对创建，公开入口无法构造未注册 id。独立复核确认 A4『不可到达』结论。
scene_props,Godot/three_d/scripts/scene_props.gd,build_stash,23,构造藏匿点道具并注册（lamp/drawer0-2/window/card/chip）,Godot/three_d/scripts/scene_props.gd:23-105,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造期；决定 6 个 stash 道具 ID 与其 anchor（抽屉 anchor 与 node 同体 → 拉开后需重瞄）。
scene_props,Godot/three_d/scripts/scene_props.gd,build_tavern,106,构造四室道具并注册（prefix+light / prefix+cupboard）,Godot/three_d/scripts/scene_props.gd:106-117,accepted,yes,world.room_light_on,-,-,none,unreachable_or_not_transition,"构造期；prefix 由 world.gd:299 props.build_tavern(room, room_name) 传入（Tavern/LedgerCellar/MirrorHall/EmbersRoom），故 room_* ID 的房间维度来源在此。四室注册参数一致（light_energy 0.8↔0.0；rotation:y 0.0↔-1.2），后继同构故合并。"
scene_props,Godot/three_d/scripts/scene_props.gd,build_tavern,106,构造四室道具并注册（prefix+light / prefix+cupboard）,Godot/three_d/scripts/scene_props.gd:106-117,accepted,yes,world.room_cupboard_open,-,-,none,unreachable_or_not_transition,"构造期；prefix 由 world.gd:299 props.build_tavern(room, room_name) 传入（Tavern/LedgerCellar/MirrorHall/EmbersRoom），故 room_* ID 的房间维度来源在此。四室注册参数一致（light_energy 0.8↔0.0；rotation:y 0.0↔-1.2），后继同构故合并。"
world,Godot/three_d/scripts/world.gd,_ready,71,configure_playtest 失败 → push_error + get_tree().quit(1),Godot/three_d/scripts/world.gd:72-75,rejected,no,-,Godot/three_d/tests/playtest_seed_test.gd::Reject invalid argument,-,weak,unreachable_or_not_transition,仅非法 CLI 启动可达（--playtest-seed 无值/越界/重复）。playtest_seed_test.gd:14-17 只断言 configure_playtest 谓词返回 false，未断言 quit(1) 路径。
world,Godot/three_d/scripts/world.gd,_ready,71,正常构建：材质/灯光/道具/四房/UI/玩家，并连接三个 player 信号,Godot/three_d/scripts/world.gd:76-99,accepted,yes,-,-,-,none,unreachable_or_not_transition,生命周期构造。连接点：world.gd:95 interaction_requested→request_action、:96 focus_changed→show_focus、:97 pause_requested→toggle_pause。
world,Godot/three_d/scripts/world.gd,_ready,71,playtest_seed>0 → save_notice 提示本次不读写正式存档,Godot/three_d/scripts/world.gd:106-107,accepted,yes,-,Godot/three_d/tests/playtest_seed_test.gd::Playtest does not load or enable persistence,-,weak,catalogued_weak,测试只断言 checkpoint 不变与不写文件（:24-25），未断言 save_notice 文本。目录以 persistence_restore.playtest_save_blocked 承接同族语义。
world,Godot/three_d/scripts/world.gd,configure_playtest,109,'--playtest-seed' 缺值 / '=N' 非法或越界 / 重复指定 → false,Godot/three_d/scripts/world.gd:111-116,rejected,no,-,Godot/three_d/tests/playtest_seed_test.gd::Reject invalid argument,-,strong,unreachable_or_not_transition,CLI 解析，非世界状态转移；测试断言返回值（7 组非法参数），谓词级强证据。
world,Godot/three_d/scripts/world.gd,configure_playtest,109,合法 seed → 重置 playtest_trace_path 并记录 playtest_seed,Godot/three_d/scripts/world.gd:117-120,accepted,yes,-,Godot/three_d/tests/playtest_seed_test.gd::Valid fixed seed,-,weak,unreachable_or_not_transition,只核 playtest_seed==0/==20260922；trace 路径重置未断言。
world,Godot/three_d/scripts/world.gd,trace_playtest,122,playtest_seed==0 → 直接返回（非试玩不写 trace）,Godot/three_d/scripts/world.gd:122-124,rejected,yes,-,-,-,none,unreachable_or_not_transition,日志写盘（jsonl）而非游戏状态。测试以 trace 文件行数间接断言（playtest_seed_test.gd:29-33）。
world,Godot/three_d/scripts/world.gd,configure_input,143,InputMap 缺动作才注册（WASD/E/Esc/B）,Godot/three_d/scripts/world.gd:143-150,accepted,yes,-,-,-,none,unreachable_or_not_transition,输入映射配置（幂等）；是 player/world _unhandled_input 键位的前提（B 键见 world.gd:144）。
world,Godot/three_d/scripts/world.gd,make_materials,152,构建 8 种材质（含木/墙/地/布贴图与法线）,Godot/three_d/scripts/world.gd:152-170,accepted,yes,-,-,-,none,unreachable_or_not_transition,展示资源。
world,Godot/three_d/scripts/world.gd,box,172,solid=true → StaticBody3D+BoxShape(collision_layer=1)；solid=false → 仅 Node3D,Godot/three_d/scripts/world.gd:172-192,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造辅助。solid 决定是否参与射线遮挡——是 world.raycast_occluded 的物理前提（测试用 world.box 现造遮挡体，world_coverage_test.gd:52）。
world,Godot/three_d/scripts/world.gd,room_shell,194,按房间名生成墙体（Tavern 后墙留门洞；Stash 右墙留窗洞）,Godot/three_d/scripts/world.gd:194-219,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造辅助。
world,Godot/three_d/scripts/world.gd,build_stash,221,构造藏匿点：皮箱盖 lid/case_target、门 door_target(enter_tavern)、台灯、道具、细节资产,Godot/three_d/scripts/world.gd:221-246,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造期；lid_open_rotation 在 :229 捕获，case 两向补间目标由此派生；case_target 初值为 toggle_case/『合上皮箱』而 case_open 初值 true，故首次交互是『合上』。
world,Godot/three_d/scripts/world.gd,build_tavern,248,构造四室：BarService(services)/TableSeat(sit)/ExitNoticeTarget(discover_exit)/各门/search 锚点/座位相机,Godot/three_d/scripts/world.gd:248-310,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造期；action_id 决定 request_action 的 match 分派。seat_camera 与 table_rooms[room_name] 在 :302-308 建立，active_table_id 由 select_table_room 决定。
world,Godot/three_d/scripts/world.gd,target,312,创建 Interactable 锚点（action_id/title/collision_layer=2）,Godot/three_d/scripts/world.gd:312-326,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造辅助；『所有锚点成对创建』是 scene_props 未注册 id 不可达结论的依据。
world,Godot/three_d/scripts/world.gd,make_door,328,生成门体（非实体）+ DoorTarget 锚点,Godot/three_d/scripts/world.gd:328-332,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造辅助（门体 solid=false，不阻挡射线）。
world,Godot/three_d/scripts/world.gd,build_lighting,334,环境背景/环境光/色调映射,Godot/three_d/scripts/world.gd:334-344,accepted,yes,-,-,-,none,unreachable_or_not_transition,展示。
world,Godot/three_d/scripts/world.gd,point_light,346,创建 OmniLight3D,Godot/three_d/scripts/world.gd:346-354,accepted,yes,-,-,-,none,unreachable_or_not_transition,展示；壁灯/台灯道具的 node 由此创建后被 props 注册（灯光能量即道具状态）。
world,Godot/three_d/scripts/world.gd,build_ui,356,构建 HUD 并连接信号：seat_panel 四信号、run_panel 按钮、services_panel requested/closed、scene_choice.item_selected,Godot/three_d/scripts/world.gd:356-433,accepted,yes,-,-,-,none,unreachable_or_not_transition,构造期；这些连接是各公开入口的玩家入口（按钮/lambda）。各 slot 的语义在各自行登记（:381-384 seat_panel、:385/406/411/415/421 run_panel、:426-427 services_panel）。
world,Godot/three_d/scripts/world.gd,label,435,创建 Label（统一字体/颜色/阴影）,Godot/three_d/scripts/world.gd:435-445,accepted,yes,-,-,-,none,unreachable_or_not_transition,展示构造。
world,Godot/three_d/scripts/world.gd,make_panel,447,创建 PanelContainer+heading/body/button（回调注入）,Godot/three_d/scripts/world.gd:447-470,accepted,yes,-,-,-,none,unreachable_or_not_transition,展示构造；pause_panel 的按钮回调为 resume（world.gd:378）。
world,Godot/three_d/scripts/world.gd,request_action,476,toggle_case 且 lid 无效 → return false,Godot/three_d/scripts/world.gd:501-502,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支：lid 由 build_stash()(:227-229) 从 STASH_ASSET 取 CaseLidPivot；smoke.gd:33 显式断言 is_instance_valid(world.lid)。不可达。
world,Godot/three_d/scripts/world.gd,request_action,476,action_id=='enter_stash' → show_run_panel('extract'),Godot/three_d/scripts/world.gd:515-516,accepted,yes,world.show_run_panel,Godot/three_d/tests/smoke.gd::Return door opens extraction panel,output/3d/smoke.json,weak,catalogued_weak,smoke.gd:70-72 只断言 run_panel.visible 与 run_confirm.disabled（『Unknown exit cannot be used』），未断言 quote 文本或后继；extract 的权威后继由 world.extract_confirm 强断言（world_coverage_test.gd:316-319）。
world,Godot/three_d/scripts/world.gd,request_action,476,action_id=='enter_stash' → show_run_panel('extract'),Godot/three_d/scripts/world.gd:515-516,accepted,yes,world.extract_confirm,Godot/three_d/tests/smoke.gd::Return door opens extraction panel,output/3d/smoke.json,weak,catalogued_weak,smoke.gd:70-72 只断言 run_panel.visible 与 run_confirm.disabled（『Unknown exit cannot be used』），未断言 quote 文本或后继；extract 的权威后继由 world.extract_confirm 强断言（world_coverage_test.gd:316-319）。
world,Godot/three_d/scripts/world.gd,request_action,476,enter_ledger 且 ledger 被封锁 → 写 hint 并返回 false,Godot/three_d/scripts/world.gd:518-520,rejected,yes,world.room_door_blocked,Godot/three_d/tests/two_tables.gd::Door rejects locked second room,output/3d/two-tables.json,weak,catalogued_weak,two_tables.gd:61-62 与 room_pool_test.gd:74-75 都只核 request_action 返回值（既有测试证据不足）。同一 ID 已由 world_coverage_test.gd:185 给出强断言。
world,Godot/three_d/scripts/world.gd,request_action,476,未知 action_id（match 默认分支）→ return false,Godot/three_d/scripts/world.gd:545-546,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支：所有锚点 action_id 都是 world.gd 内的常量字符串（target/make_door/build_*），公开入口无法构造未知 action_id。
world,Godot/three_d/scripts/world.gd,travel,549,未知 destination → ROOMS.get 回退 tavern 落点，但 title 字典查询会报错,Godot/three_d/scripts/world.gd:555-560,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御/不一致分支：所有调用方传已知目的地；restore_checkpoint 已在 :991 校验 room 属于五个合法值。若被调用会因 {…}[destination] 缺键报错而非静默回退。
world,Godot/three_d/scripts/world.gd,leave_seat,564,table_game!=null 且 run_game.settle_table(run_game.revision) 失败 → return,Godot/three_d/scripts/world.gd:568-569,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支（独立复核，确认 A4 结论）：start_table 把 run_game.enter_table() 返回的同一对象赋给 table_game(:639)，restore_checkpoint 把 run_game.table 赋给 table_game(:1025)；守卫已保证桌 finished 且 revision 单调，settle_table(run.gd:183-184) 的失败条件在对象身份与 revision 不被外部破坏时不成立。仅世界与 Run 失同步时可达。
world,Godot/three_d/scripts/world.gd,start_table,634,enter_table 返回 null（规则层拒绝）→ return,Godot/three_d/scripts/world.gd:639-641,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御：sit 分支已用 table_blocked_reason 预筛(:531)，而 enter_table 的拒绝条件（run.gd:166）正是 revision 不符或同一 blocked_reason。
world,Godot/three_d/scripts/world.gd,_process,664,"table_delay>0 → 倒计时；归零时 seat_panel.refresh(public_state,false)（同后继）",Godot/three_d/scripts/world.gd:674-678,accepted,yes,-,-,-,none,unreachable_or_not_transition,节拍计时 + HUD 刷新（非语义转移）；它是 play_action 的 table_delay>0 守卫来源（见该行）。
world,Godot/three_d/scripts/world.gd,_process,664,status!='playing' 或 currentActorId=='player' → return,Godot/three_d/scripts/world.gd:679-680,rejected,yes,-,-,-,none,unreachable_or_not_transition,等待玩家输入 / 牌桌非进行中，不推进。
world,Godot/three_d/scripts/world.gd,advance_table_beat,683,currentActorId=='player' → return（等玩家）,Godot/three_d/scripts/world.gd:693-694,rejected,yes,-,-,-,none,unreachable_or_not_transition,守卫侧。
world,Godot/three_d/scripts/world.gd,refresh_table,698,按 public_state 重建牌面/筹码网格 + seat_panel.refresh + characters.refresh,Godot/three_d/scripts/world.gd:698-717,accepted,yes,-,-,-,none,unreachable_or_not_transition,纯展示（读取权威 state，不写）：只创建 MeshInstance3D/Label3D 与 HUD 文本。
world,Godot/three_d/scripts/world.gd,clear_cards,719,清空 cards_root 子节点,Godot/three_d/scripts/world.gd:719-722,accepted,yes,-,-,-,none,unreachable_or_not_transition,展示。
world,Godot/three_d/scripts/world.gd,draw_card,724,绘制单张牌 Mesh+Label3D,Godot/three_d/scripts/world.gd:724-734,accepted,yes,-,-,-,none,unreachable_or_not_transition,展示。
world,Godot/three_d/scripts/world.gd,refresh_economy,736,run 进行中 → 经济标签；未进行但有 last_result → 结算/放弃文案；否则初始文案,Godot/three_d/scripts/world.gd:736-752,accepted,yes,-,Godot/three_d/tests/routes_items_test.gd::Result explains voluntary loss after returning to stash,-,weak,unreachable_or_not_transition,★纯格式化（三分支只决定 label.text）。routes_items_test.gd:161/167 用 economy_label.text 断言放弃/强制撤离说明，属展示层证据。
world,Godot/three_d/scripts/world.gd,confirm_run_action,834,start 失败 → return（静默无副作用）,Godot/three_d/scripts/world.gd:839-840,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支（A4 未单列）：需 revision 不符或 run 已 active（run.gd:51-）。正常路径下到达 stash 门要求当前在 stash；restore_checkpoint 禁止 active_in_stash（world.gd:1009）；结束 run 才能回 stash。且 show_run_panel 到 confirm 之间无 revision 变更源（面板打开时 _process 不推进、世界交互被 controls_enabled 拦截）。
world,Godot/three_d/scripts/world.gd,confirm_run_action,834,transfer_venue 失败 → return,Godot/three_d/scripts/world.gd:847-847,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支（A4 未单列）：失败条件（run.gd:100-）为 quote.reason 非空或 revision 不符；前者已使 run_confirm.disabled（world.gd:788-790）故先被 disabled 守卫拦截。
world,Godot/three_d/scripts/world.gd,confirm_run_action,834,extract 失败 → return,Godot/three_d/scripts/world.gd:853-854,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支：quote.reason 非空时 confirm 已禁用（world.gd:813-814）。
world,Godot/three_d/scripts/world.gd,confirm_run_action,834,abandon 失败 → return,Godot/three_d/scripts/world.gd:859-860,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支：同 extract 失败（reason 非空 → confirm 禁用）。
world,Godot/three_d/scripts/world.gd,confirm_run_action,834,reset_demo 失败 → 静默无副作用（无 else）,Godot/three_d/scripts/world.gd:864-868,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支（A4 未单列）：reset_demo 失败仅因 revision 不符（run.gd:242-）。
world,Godot/three_d/scripts/world.gd,confirm_run_action,834,run_action 不属于 enter/transfer/extract/abandon/reset 之一 → 所有 elif 落空，仅返回（静默 no-op）,Godot/three_d/scripts/world.gd:837-868,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御分支：面板可见时 run_action 必由 show_run_panel 设为五种之一；close_run_panel 会清空 run_action 但同时隐藏面板，被 'not run_panel.visible' 守卫拦截。
world,Godot/three_d/scripts/world.gd,select_table_room,870,设置 cards_root/seat_camera/table_target 与 active_table_id,Godot/three_d/scripts/world.gd:870-877,accepted,yes,-,-,-,none,unreachable_or_not_transition,内部辅助（非公开入口）：由 _ready(:89)、travel(:555)、restore_checkpoint(:1020) 调用。改 active_table_id 等指针/权威状态，其后继由 world.seat / world.seated_world_action_rejected / leave_finished 间接断言。
world,Godot/three_d/scripts/world.gd,_unhandled_input,879,B 键：services_panel.visible → close_services()；否则 open_services()；set_input_as_handled,Godot/three_d/scripts/world.gd:879-885,accepted,yes,world.services_close,-,-,weak,catalogued_weak,★输入绑定链（world.gd:144 inventory=KEY_B → 本函数）无测试直接覆盖；测试均直接调 open_services/close_services。两条后继各自有强断言。
world,Godot/three_d/scripts/world.gd,_unhandled_input,879,B 键：services_panel.visible → close_services()；否则 open_services()；set_input_as_handled,Godot/three_d/scripts/world.gd:879-885,accepted,yes,world.services_open,-,-,weak,catalogued_weak,★输入绑定链（world.gd:144 inventory=KEY_B → 本函数）无测试直接覆盖；测试均直接调 open_services/close_services。两条后继各自有强断言。
world,Godot/three_d/scripts/world.gd,service_action,908,offered 为真但 run_game.service_action 返回 false（reason 非空的不可用动作）→ 静默 no-op,Godot/three_d/scripts/world.gd:924-924,rejected,no,-,-,-,none,unreachable_or_not_transition,"★新发现分支（A4 未登记）：由 offered 判定忽略 reason 造成。GUI 不可达——ServicesHUD 对 reason 非空的行禁用按钮（services_hud.gd:52）；仅程序化调用可触发（例如 bag 模式下 inventory 含 marked-lens 但当前无进行中牌桌时调 service_action('lens',…)，run.gd:266 会拒绝）。若采『程序化可达也算』的口径，这是一处分母缺口。"
world,Godot/three_d/scripts/world.gd,service_action,908,动作成功后 check_pressure() → 可能强制撤离,Godot/three_d/scripts/world.gd:945-945,rejected,no,-,Godot/three_d/tests/routes_items_test.gd::Forced loss explains why no exit was available,-,weak,unreachable_or_not_transition,★独立判定为不可达：enforce_pressure 要求 table==null 且 heat>=6（run.gd:513）；能抬 heat 的服务动作（lens/sleeve）要求牌桌进行中（run.gd:265-267），此时 table!=null → 不触发；其余服务动作不改 heat。牌桌结算后 heat>=6 的态会在 leave_seat→check_pressure 立即被消耗（见 leave_seat 行）。routes_items_test.gd:166 是直接调 world.check_pressure()，不是经本行。
world,Godot/three_d/scripts/world.gd,save_checkpoint,950,playtest_seed>0 → return false（不写盘）,Godot/three_d/scripts/world.gd:951-951,rejected,yes,persistence_restore.playtest_save_blocked,Godot/three_d/tests/playtest_seed_test.gd::Even direct save writes no file,-,weak,catalogued_weak,playtest_seed_test.gd:25 断言返回 false 且文件不存在（返回值+文件存在性，无内存状态断言）；world_restore_atomic_test.gd:169-176 同族断言。
world,Godot/three_d/scripts/world.gd,save_checkpoint,950,写入失败 → save_notice 报错并 return false,Godot/three_d/scripts/world.gd:958-961,rejected,no,-,-,-,none,unreachable_or_not_transition,★防御：仅磁盘错误可达（SaveStore.write_checkpoint != OK）。测试未覆盖。
world,Godot/three_d/scripts/world.gd,load_checkpoint,966,playtest_seed>0 → return（不改 saving_enabled）,Godot/three_d/scripts/world.gd:967-967,rejected,yes,persistence_restore.playtest_save_blocked,Godot/three_d/tests/playtest_seed_test.gd::Playtest does not load or enable persistence,-,weak,catalogued_weak,playtest_seed_test.gd:23-24 断言 saving_enabled 为假且 checkpoint 快照不变（快照断言较强，但该 ID 的强证据在 save 侧）。
world,Godot/three_d/scripts/world.gd,check_pressure,1047,enforce_pressure 为假 → 无副作用,Godot/three_d/scripts/world.gd:1048-1048,rejected,yes,-,-,-,none,unreachable_or_not_transition,守卫侧：heat<6 或 table!=null 或 run 未激活时静默。
world,Godot/three_d/scripts/world.gd,install_detail,1053,隐藏被替换角色的可见网格并挂 BlenderDetail,Godot/three_d/scripts/world.gd:1053-1062,accepted,yes,-,-,-,none,unreachable_or_not_transition,★展示替换（资产层）：hide() 的是 Floor/PokerTable/Felt/BarCounter 等『视觉角色』的 MeshInstance3D，但不移除碰撞体与交互锚点。因此『网格计数/尺寸断言通过 ≠ 画面通过』——smoke.gd:36 的 meshes.size()==8 只针对 Stash/ImportedDesk，与这些被隐藏的网格无关，不能当画面证据。
world,Godot/three_d/scripts/world.gd,make_detailed_prop,1064,从 interactive-props.glb 取节点并释放容器 kit,Godot/three_d/scripts/world.gd:1064-1069,accepted,yes,-,-,-,none,unreachable_or_not_transition,资产装配。
world,Godot/three_d/scripts/world.gd,install_prop,1071,隐藏原占位子节点并挂入细节道具,Godot/three_d/scripts/world.gd:1071-1075,accepted,yes,-,-,-,none,unreachable_or_not_transition,★展示替换：道具实体网格换成 GLB 版本；道具状态（states/property）仍由 scene_props.register 记录，故 prop_* 断言的主体是 Node3D 属性值而非可见网格。
world,Godot/three_d/scripts/world.gd,visible_route_name,1077,已发现路线 → run_game.route_name；未发现 → 结构性别名（不泄露真名）,Godot/three_d/scripts/world.gd:1077-1080,accepted,yes,-,Godot/three_d/tests/scene_rules_test.gd::Unknown physical routes use structural clues,output/3d/scene-rules.json,strong,unreachable_or_not_transition,★纯格式化（未发现路线不泄露结算）。被 scene_rules_test.gd:101/103 以标题/正文文本断言。
world,Godot/three_d/scripts/world.gd,available_route_text,1082,列出其它已发现且可用的路线文案；无则『当前没有其他已知可用路线』,Godot/three_d/scripts/world.gd:1082-1090,accepted,yes,-,Godot/three_d/tests/extraction_fallback_ui_test.gd::longest fallback list shows known routes,-,strong,unreachable_or_not_transition,★纯格式化；extraction_fallback_ui_test.gd:71 以 body 文本断言其分支（文本断言，不是尺寸断言）。
world,Godot/three_d/scripts/world.gd,refresh_route_labels,1092,MirrorPassage.visible=fork；fork 时子 Area3D collision_layer=2 否则 0,Godot/three_d/scripts/world.gd:1093-1097,accepted,yes,-,Godot/three_d/tests/room_pool_test.gd::Fork adds physical mirror passage,-,strong,unreachable_or_not_transition,★UI/拓扑刷新，但含非展示副作用：可见性与 collision_layer（决定能否通行）。room_pool_test.gd:73 与 :100 断言 fork/linear 两态；world_coverage_test.gd:296-297 经 request_action 断言房间图。
world,Godot/three_d/scripts/world.gd,refresh_route_labels,1092,为每个门锚点写 title / RoomSign（桌名、买入、开放或封锁原因）,Godot/three_d/scripts/world.gd:1102-1114,accepted,yes,-,Godot/three_d/tests/room_pool_test.gd::Door shows price and unlocked status,-,strong,unreachable_or_not_transition,展示/标牌刷新（文本内嵌权威数值）。
world,Godot/three_d/scripts/world.gd,refresh_route_labels,1092,Tavern 各 route:* 锚点与 Label3D（directions/emergency）文本刷新,Godot/three_d/scripts/world.gd:1115-1127,accepted,yes,-,Godot/three_d/tests/scene_rules_test.gd::Unknown physical routes use structural clues,output/3d/scene-rules.json,strong,unreachable_or_not_transition,展示/标牌刷新。
world,Godot/three_d/scripts/world.gd,refresh_route_labels,1092,各房 search:* 与 back_tavern 锚点 title 刷新；末尾 show_focus(player.focused),Godot/three_d/scripts/world.gd:1129-1136,accepted,yes,-,-,-,none,unreachable_or_not_transition,展示刷新；末尾 show_focus 在道具动画/服务动作后被用于重置 hint。
world,Godot/three_d/scripts/world.gd,load_checkpoint（测试侧负控；无独立源码分支）,966,无源码分支：测试把已恢复的 table.rng.value 人为 +12345 后断言后续 public_state/rng 发散（world_rng_replay_test.gd:98-107）,Godot/three_d/scripts/world.gd:966-981;Godot/three_d/scripts/world.gd:990-1045,not_a_transition,no,persistence_replay.rng_negative_control,Godot/three_d/tests/world_rng_replay_test.gd::rng_negative_control,output/3d/persistence-replay-coverage.json,weak,unreachable_or_not_transition,目录声明 outcome=rejected 与源码不符：world.gd 无任何产生该结果的独立分支；该 ID 只是测试侧负控（证明 world_rng_resume 的等值非恒等）。断言仅 '发散发生了' 这一布尔量，不含任何权威后继值 → 证据 weak
